epoch,accuracy,loss,val_accuracy,val_loss
0,0.5058587789535522,1.2255100011825562,0.5277777910232544,1.1467888355255127
1,0.5387850403785706,1.116835594177246,0.5418128371238708,1.0868113040924072
2,0.5542136430740356,1.0677821636199951,0.5622807145118713,1.050302267074585
3,0.5764118432998657,1.038059115409851,0.5521929860115051,1.0949256420135498
4,0.5896363258361816,1.0066583156585693,0.5774853825569153,1.0199015140533447
5,0.594741702079773,0.9854681491851807,0.5831871628761292,1.0120612382888794
6,0.6019836664199829,0.9683384895324707,0.5789473652839661,1.0121889114379883
7,0.6094055771827698,0.951345682144165,0.5906432867050171,0.9905766844749451
8,0.6114746928215027,0.9368820190429688,0.5849415063858032,1.000742793083191
9,0.6178845167160034,0.9221912026405334,0.5931286811828613,0.9960709810256958
10,0.6239795088768005,0.9079164266586304,0.5804093480110168,1.0133627653121948
11,0.6266334056854248,0.8969961404800415,0.5883041024208069,0.9975476861000061
12,0.6345500946044922,0.8840398788452148,0.5894736647605896,1.0003150701522827
