epoch,accuracy,loss,val_accuracy,val_loss
0,0.4957830011844635,1.2559694051742554,0.5260233879089355,1.163612723350525
1,0.535478949546814,1.1238131523132324,0.5147660970687866,1.148786187171936
2,0.5556755065917969,1.075124740600586,0.5619882941246033,1.0840051174163818
3,0.5777388215065002,1.0314861536026,0.5701754093170166,1.0238382816314697
4,0.5876571536064148,1.0051536560058594,0.5688596367835999,1.0242928266525269
5,0.5977329611778259,0.9804309606552124,0.5855262875556946,1.0057860612869263
6,0.6058970093727112,0.9614114761352539,0.5872806906700134,0.9955989718437195
7,0.6110923886299133,0.9428873658180237,0.5880116820335388,0.9935040473937988
8,0.6188516020774841,0.9244053959846497,0.5888888835906982,0.9928632378578186
9,0.6241593956947327,0.9064401984214783,0.5877193212509155,0.9898508787155151
10,0.6319636702537537,0.8875204920768738,0.5878654718399048,1.0241684913635254
11,0.639228105545044,0.8712109327316284,0.5931286811828613,1.0055400133132935
12,0.6468974351882935,0.8526832461357117,0.5896198749542236,1.0059351921081543
13,0.657715380191803,0.830817699432373,0.5891813039779663,1.0283814668655396
14,0.6629107594490051,0.8107560276985168,0.5714912414550781,1.04362952709198
