epoch,accuracy,loss,val_accuracy,val_loss
0,0.44913747906684875,536.2655029296875,0.4875730872154236,1.3230276107788086
1,0.49778467416763306,8.558426856994629,0.48859649896621704,1.2549757957458496
2,0.5188133716583252,1.1947399377822876,0.5390350818634033,1.120455265045166
3,0.5392348766326904,1.143699288368225,0.5527777671813965,1.088563323020935
4,0.5472415089607239,1.112441062927246,0.5584795475006104,1.0717792510986328
5,0.5573847889900208,1.085347056388855,0.5687134265899658,1.046432375907898
6,0.566021203994751,1.0610512495040894,0.5779239535331726,1.0172330141067505
7,0.5590041279792786,1.1059379577636719,0.5685672760009766,1.038795828819275
8,0.5702943801879883,1.0536975860595703,0.5805555582046509,1.005509614944458
9,0.5791107416152954,1.0311933755874634,0.5853801369667053,0.9976621270179749
10,0.5822144150733948,1.0203988552093506,0.5853801369667053,0.9877220988273621
11,0.5843060612678528,1.0161269903182983,0.5868421196937561,0.982722282409668
12,0.5862852334976196,1.0045275688171387,0.5910818576812744,0.9796310067176819
13,0.59175044298172,0.9931356310844421,0.5862573385238647,0.9776614308357239
14,0.5952814817428589,1.11550772190094,0.594298243522644,0.97257000207901
15,0.5973955988883972,0.9813696146011353,0.5969298481941223,0.9640091061592102
16,0.6004317998886108,0.9682036638259888,0.5975146293640137,0.9575556516647339
17,0.6056721210479736,0.959994912147522,0.5988304018974304,0.9594518542289734
18,0.6038728952407837,0.9566735029220581,0.5983918309211731,0.9626711010932922
19,0.6082135438919067,0.9485245943069458,0.5976608395576477,0.9563590288162231
20,0.6049074530601501,0.9563382863998413,0.5972222089767456,0.9681580662727356
21,0.6049749255180359,0.9471906423568726,0.5998538136482239,0.9637104868888855
22,0.6130490303039551,0.9334906935691833,0.6033625602722168,0.953061044216156
23,0.6131839752197266,0.9312425851821899,0.5970759987831116,0.9633089900016785
24,0.6172547936439514,0.9372010231018066,0.5976608395576477,0.958500325679779
25,0.6157479286193848,0.9213617444038391,0.5963450074195862,0.9567562937736511
26,0.6197737455368042,0.9151141047477722,0.5959064364433289,1.1190085411071777
27,0.6221127510070801,0.9109746217727661,0.5973684191703796,0.9912145137786865
