epoch,accuracy,loss,val_accuracy,val_loss
0,0.4607876241207123,1.3293904066085815,0.5021929740905762,1.2278178930282593
1,0.5021928548812866,1.23675537109375,0.523245632648468,1.1521023511886597
2,0.5113915205001831,1.200631856918335,0.534795343875885,1.1287469863891602
3,0.5204551815986633,1.1828510761260986,0.5409356951713562,1.113956093788147
4,0.5256730318069458,1.1644554138183594,0.5491228103637695,1.0964860916137695
5,0.5312057137489319,1.1504677534103394,0.555701732635498,1.0709543228149414
6,0.5345118641853333,1.1413381099700928,0.559502899646759,1.0723505020141602
7,0.5406742691993713,1.1302913427352905,0.5638889074325562,1.0486440658569336
8,0.5414614677429199,1.1200138330459595,0.5555555820465088,1.0777820348739624
9,0.545172393321991,1.1131863594055176,0.5719298124313354,1.0630940198898315
10,0.549423098564148,1.1007919311523438,0.5738304257392883,1.0259809494018555
11,0.5523244142532349,1.0971369743347168,0.5722222328186035,1.0324989557266235
12,0.5518071055412292,1.0921787023544312,0.5685672760009766,1.0520466566085815
13,0.5550457835197449,1.0861011743545532,0.5684210658073425,1.0400967597961426
14,0.5583518743515015,1.081373691558838,0.5685672760009766,1.0313541889190674
15,0.560308575630188,1.0770624876022339,0.5760233998298645,1.0166863203048706
16,0.5613656044006348,1.0722017288208008,0.5741227865219116,1.0211305618286133
17,0.5619503855705261,1.0682207345962524,0.5780701637268066,1.0126787424087524
18,0.5666959285736084,1.0639152526855469,0.5815789699554443,1.0105875730514526
19,0.5652564764022827,1.0612092018127441,0.5761696100234985,1.0161633491516113
20,0.5690349340438843,1.0544050931930542,0.5758771896362305,1.0210038423538208
21,0.5666284561157227,1.0543491840362549,0.5821637511253357,1.015671730041504
22,0.5693498253822327,1.0527595281600952,0.5906432867050171,0.9953916668891907
23,0.5679553747177124,1.0480495691299438,0.5852339267730713,1.012629747390747
24,0.5700694918632507,1.0442986488342285,0.5843567252159119,0.9952752590179443
25,0.5711265802383423,1.04212486743927,0.5866959095001221,0.9921947121620178
26,0.5722060799598694,1.04352867603302,0.5893275141716003,0.9976592063903809
27,0.5731956958770752,1.0361026525497437,0.5855262875556946,1.001895785331726
28,0.5709466338157654,1.039076328277588,0.5767543911933899,1.0085757970809937
29,0.5745900869369507,1.0353498458862305,0.5928362607955933,0.9954643845558167
30,0.5760969519615173,1.0312048196792603,0.5922514796257019,0.9858695268630981
31,0.576704204082489,1.031410574913025,0.5926900506019592,0.992922306060791
32,0.5750623941421509,1.0304896831512451,0.5896198749542236,0.9943919777870178
33,0.5804826617240906,1.023924469947815,0.59415203332901,0.9863075613975525
34,0.5795380473136902,1.0260863304138184,0.5912280678749084,0.9858598113059998
35,0.5794705748558044,1.0246431827545166,0.5922514796257019,0.9893345236778259
36,0.5810449123382568,1.0193181037902832,0.5910818576812744,0.9829087853431702
37,0.5785934329032898,1.0179033279418945,0.5881578922271729,0.9952512383460999
38,0.5799204111099243,1.018784999847412,0.597806990146637,0.9832140207290649
39,0.5815622210502625,1.0118975639343262,0.594005823135376,0.9887742400169373
40,0.5844410061836243,1.0123356580734253,0.594298243522644,0.9864266514778137
41,0.5828666687011719,1.011423110961914,0.5921052694320679,0.9796215891838074
42,0.5825967788696289,1.011728048324585,0.5921052694320679,0.9807997941970825
43,0.5830016136169434,1.0090135335922241,0.5998538136482239,0.9720423221588135
44,0.5828891396522522,1.010213851928711,0.5925438404083252,0.9797468781471252
45,0.5865101218223572,1.0060893297195435,0.5953216552734375,0.9892333745956421
46,0.5862627625465393,1.004703402519226,0.5932748317718506,0.9762436747550964
47,0.586959958076477,1.002149224281311,0.5907894968986511,0.9725705981254578
48,0.5856555104255676,1.0011720657348633,0.5907894968986511,0.9827714562416077
