epoch,accuracy,loss,val_accuracy,val_loss
0,0.4880237579345703,1.2915083169937134,0.5381578803062439,1.1353516578674316
1,0.5384702086448669,1.1270835399627686,0.5507310032844543,1.0707893371582031
2,0.5564401745796204,1.0792359113693237,0.5687134265899658,1.041122317314148
3,0.5677079558372498,1.0528560876846313,0.5776315927505493,1.0157872438430786
4,0.5763893723487854,1.034117341041565,0.5790935754776001,1.0157549381256104
5,0.581787109375,1.230482578277588,0.5809941291809082,0.999168336391449
6,0.5854305624961853,1.0087608098983765,0.5856724977493286,0.9980315566062927
7,0.5886917114257812,0.9999008774757385,0.5897660851478577,0.9830140471458435
8,0.5932797789573669,0.9880471229553223,0.5926900506019592,0.9806663990020752
9,0.5931898355484009,0.9838084578514099,0.5890350937843323,0.9766732454299927
10,0.5932797789573669,0.9803493618965149,0.5916666388511658,0.9798879027366638
11,0.5984076857566833,0.9724484086036682,0.5957602262496948,0.9720277786254883
12,0.6012414693832397,1.4232970476150513,0.5932748317718506,0.9720630049705505
13,0.6030632257461548,0.958487868309021,0.5947368144989014,0.9751145243644714
14,0.6056496500968933,0.9527217745780945,0.6005848050117493,0.9677509069442749
15,0.6045476198196411,0.9506518840789795,0.5928362607955933,0.9723939299583435
16,0.6056721210479736,0.9554122686386108,0.5985380411148071,0.967323362827301
17,0.6068416237831116,0.9435070157051086,0.5950292348861694,0.9679026007652283
18,0.6104626059532166,0.9371485114097595,0.5986841917037964,0.9621336460113525
19,0.6114522218704224,0.9332447052001953,0.6007310152053833,0.9597269892692566
20,0.6138362288475037,0.9259732365608215,0.5986841917037964,0.9629725813865662
21,0.6162877082824707,0.9225106239318848,0.594005823135376,0.9671386480331421
22,0.6199761629104614,0.9158486723899841,0.6020467877388,0.9611155390739441
23,0.6188066601753235,0.9188459515571594,0.601754367351532,0.9662622809410095
24,0.6181094646453857,0.9156134128570557,0.5951754450798035,0.9668548703193665
