epoch,accuracy,loss,val_accuracy,val_loss
0,0.49648022651672363,1.2423014640808105,0.5274853706359863,1.1586432456970215
1,0.5442277789115906,1.1130489110946655,0.5554093718528748,1.0813547372817993
2,0.5678204298019409,1.0599044561386108,0.5695906281471252,1.0470867156982422
3,0.5794930458068848,1.0280930995941162,0.5596491098403931,1.075942039489746
4,0.5858353972434998,1.0105186700820923,0.5789473652839661,1.0166034698486328
5,0.5915704965591431,0.9911168217658997,0.5818713307380676,1.0167073011398315
6,0.5973730683326721,0.9770377278327942,0.5802631378173828,1.003287672996521
7,0.6017587780952454,0.9640618562698364,0.5858187079429626,0.9962682723999023
8,0.6060544848442078,0.9533154964447021,0.5896198749542236,0.9790504574775696
9,0.6111148595809937,0.9417582750320435,0.5880116820335388,1.0091995000839233
10,0.6155679821968079,0.9321150779724121,0.5915204882621765,0.9918670654296875
11,0.6166250705718994,0.9234867691993713,0.5850877165794373,0.9889674186706543
12,0.6218203902244568,0.9131662249565125,0.5877193212509155,0.9855501055717468
13,0.6240694522857666,0.9035989046096802,0.5866959095001221,0.9897342920303345
