epoch,accuracy,loss,val_accuracy,val_loss
0,0.4501720666885376,4.2354302406311035,0.48859649896621704,1.3027211427688599
1,0.5083102583885193,1.2222005128860474,0.5378655195236206,1.1297575235366821
2,0.523154079914093,1.272851824760437,0.5437134504318237,1.1201943159103394
3,0.5562602877616882,1.0839061737060547,0.5665204524993896,1.0493935346603394
4,0.5589815974235535,1.1524869203567505,0.5608187317848206,1.0776857137680054
5,0.5731506943702698,1.048553228378296,0.5650584697723389,1.0509787797927856
6,0.5859254002571106,1.0094326734542847,0.574999988079071,1.0253666639328003
7,0.5978453755378723,0.9787505865097046,0.5831871628761292,1.001355767250061
8,0.6061219573020935,1.473394513130188,0.5823099613189697,1.00071120262146
9,0.6113622784614563,9.882312774658203,0.582456111907959,0.9978673458099365
10,0.6224501132965088,0.914362370967865,0.5850877165794373,1.0013246536254883
11,0.6234397292137146,3.722520589828491,0.5811403393745422,1.0252691507339478
12,0.6392955780029297,0.8830342292785645,0.5869883298873901,0.9947574734687805
13,0.6533522009849548,0.833050549030304,0.578801155090332,1.0150634050369263
14,0.6604142785072327,7.380341053009033,0.41140350699424744,1.904781460762024
15,0.55913907289505,1.4003645181655884,0.5652046799659729,1.0616350173950195
16,0.6273306012153625,0.9071759581565857,0.5842105150222778,1.0356584787368774
17,0.5631198883056641,307397600.0,0.35935673117637634,7984.4384765625
