epoch,accuracy,loss,val_accuracy,val_loss
0,0.4542878270149231,1.4255433082580566,0.5065789222717285,1.236615538597107
1,0.5051166415214539,1.2347126007080078,0.5248538255691528,1.1672661304473877
2,0.522164523601532,1.1872045993804932,0.538450300693512,1.1329442262649536
3,0.5294514298439026,1.1605558395385742,0.5466374158859253,1.105843424797058
4,0.538560152053833,1.140638828277588,0.5548245906829834,1.0882230997085571
5,0.5453073382377625,1.2240748405456543,0.5558479428291321,1.0749661922454834
6,0.5469266772270203,1.1113030910491943,0.5548245906829834,1.0697698593139648
7,0.5537638068199158,1.099830150604248,0.5698830485343933,1.04952871799469
8,0.5574972629547119,1.090523600578308,0.5665204524993896,1.0398989915847778
9,0.5568674802780151,1.0810354948043823,0.5630117058753967,1.047802209854126
10,0.5574072599411011,1.0788342952728271,0.5662280917167664,1.0373587608337402
11,0.5623776912689209,1.06783926486969,0.5754386186599731,1.0212147235870361
12,0.5643793940544128,1.070797324180603,0.5653508901596069,1.0359010696411133
13,0.5669432878494263,1.058990240097046,0.574853777885437,1.0141979455947876
14,0.5671457052230835,1.0560234785079956,0.5717836022377014,1.0157763957977295
15,0.5719811916351318,1.050184965133667,0.5676900744438171,1.0241212844848633
16,0.5711715221405029,1.0481383800506592,0.5744152069091797,1.0096994638442993
17,0.5712165236473083,1.0428333282470703,0.5757309794425964,1.0055052042007446
18,0.5712839961051941,1.044197678565979,0.5767543911933899,1.006908655166626
19,0.5735330581665039,1.0369739532470703,0.5728070139884949,1.004742980003357
20,0.5735105872154236,1.0352429151535034,0.5782163739204407,0.9955934882164001
21,0.5734431147575378,1.030168890953064,0.5780701637268066,1.000182867050171
22,0.5791107416152954,1.0255426168441772,0.5845029354095459,0.9924110770225525
23,0.5768166780471802,1.0257281064987183,0.5840643048286438,0.9902719259262085
24,0.5779412388801575,1.022900938987732,0.5843567252159119,0.9880327582359314
25,0.5789083242416382,1.015776515007019,0.5837719440460205,0.9888723492622375
26,0.5789532661437988,1.0161722898483276,0.5834795236587524,0.9864999651908875
27,0.5805051326751709,1.018131971359253,0.5836257338523865,0.9959286451339722
28,0.5803477168083191,1.0150668621063232,0.586403489112854,0.9842456579208374
29,0.5845759510993958,1.0087668895721436,0.5871344804763794,0.9822125434875488
30,0.580325186252594,1.011844515800476,0.5852339267730713,0.9871999025344849
31,0.5839236974716187,1.0199724435806274,0.5875731110572815,0.9823905229568481
32,0.5834289193153381,1.0050146579742432,0.5916666388511658,0.9789422154426575
33,0.5861727595329285,1.0008900165557861,0.5910818576812744,0.9746692180633545
34,0.5850707292556763,1.0014071464538574,0.5926900506019592,0.978666365146637
35,0.5852281451225281,1.0033071041107178,0.5925438404083252,0.9739925861358643
36,0.5875222086906433,0.9966214895248413,0.5938596725463867,0.9754599928855896
37,0.5861727595329285,0.998138964176178,0.5880116820335388,0.9748633503913879
38,0.5870949029922485,0.996688187122345,0.5900585055351257,0.9744370579719543
39,0.5878371000289917,0.9923611879348755,0.5893275141716003,0.9758704304695129
40,0.5882868766784668,0.9939547777175903,0.5910818576812744,0.9737924337387085
41,0.5884218215942383,0.9913712739944458,0.5921052694320679,0.9750412106513977
42,0.5894563794136047,0.9899646043777466,0.5938596725463867,0.969961404800415
43,0.5919528603553772,0.9865120649337769,0.5887426733970642,0.983949601650238
44,0.589388906955719,0.9867662787437439,0.5956140160560608,0.9724571704864502
45,0.5925376415252686,0.9849762916564941,0.5956140160560608,1.1152775287628174
46,0.5913231372833252,0.9855524897575378,0.5963450074195862,0.974108099937439
47,0.5900636315345764,0.9922206401824951,0.594005823135376,1.1292451620101929
