epoch,accuracy,loss,val_accuracy,val_loss
0,0.4613049030303955,1.3391255140304565,0.5112572908401489,1.2423516511917114
1,0.4998987913131714,1.2467659711837769,0.5257309675216675,1.2091859579086304
2,0.5111216306686401,1.205338716506958,0.5345029234886169,1.1225413084030151
3,0.5175314545631409,1.1811639070510864,0.5362573266029358,1.1134350299835205
4,0.5225018262863159,1.1603034734725952,0.5361111164093018,1.110190987586975
5,0.5324652194976807,1.1374742984771729,0.5530701875686646,1.0758098363876343
6,0.5440703630447388,1.1123552322387695,0.561549723148346,1.0428608655929565
7,0.5522119402885437,1.0940732955932617,0.5697368383407593,1.027501106262207
8,0.5569349527359009,1.0769448280334473,0.5709064602851868,1.0260162353515625
9,0.5615905523300171,1.0683600902557373,0.5799707770347595,1.016222596168518
10,0.5614330768585205,1.0591589212417603,0.574999988079071,1.016042947769165
11,0.5713514685630798,1.0449645519256592,0.5695906281471252,1.023055911064148
12,0.5746575593948364,1.0369447469711304,0.5852339267730713,1.0051277875900269
13,0.5757821202278137,1.0310146808624268,0.5776315927505493,1.0084714889526367
14,0.5809099674224854,1.0186234712600708,0.5896198749542236,1.0030550956726074
15,0.5844184756278992,1.0115091800689697,0.5837719440460205,1.0018160343170166
16,0.5840811729431152,1.0060163736343384,0.5847952961921692,1.0025742053985596
17,0.5889840722084045,0.9978401064872742,0.586549699306488,0.9895681142807007
18,0.5898612141609192,0.9922086000442505,0.5862573385238647,0.9883145093917847
19,0.5912331342697144,0.9844244718551636,0.5909356474876404,0.9796526432037354
20,0.5967658758163452,0.9748104214668274,0.5842105150222778,0.9908048510551453
21,0.5989924073219299,0.9723817706108093,0.5937134623527527,0.9867424964904785
22,0.6006792187690735,0.9651719927787781,0.5878654718399048,0.9867199063301086
23,0.6034455895423889,0.9583613872528076,0.5919590592384338,0.9796503186225891
24,0.6043002009391785,0.9529716968536377,0.586549699306488,0.9831222891807556
25,0.6067516803741455,0.9460747241973877,0.5913742780685425,0.9906589984893799
26,0.6109799146652222,0.9394603967666626,0.5790935754776001,0.9962969422340393
27,0.6115646958351135,0.934393584728241,0.5861111283302307,0.9846161007881165
28,0.6143085360527039,0.9295015931129456,0.5868421196937561,0.9945389628410339
