epoch,accuracy,loss,val_accuracy,val_loss
0,0.4889233708381653,1.2809995412826538,0.5257309675216675,1.161376953125
1,0.5238738059997559,1.1697744131088257,0.5339181423187256,1.1848423480987549
2,0.5338146090507507,1.128792405128479,0.5438596606254578,1.07875657081604
3,0.5431482195854187,1.0987813472747803,0.5586257576942444,1.0556111335754395
4,0.5575422048568726,1.0688139200210571,0.5730994343757629,1.0295296907424927
5,0.5749499797821045,1.0392407178878784,0.5796783566474915,1.0162707567214966
6,0.5824393033981323,1.0159059762954712,0.5792397856712341,1.0228089094161987
7,0.5888941287994385,0.9951932430267334,0.5783625841140747,1.012113332748413
8,0.5982277393341064,0.9754040837287903,0.5853801369667053,1.000497817993164
9,0.6030182242393494,0.9590688347816467,0.5925438404083252,0.9748253226280212
10,0.6081011295318604,0.945678174495697,0.594005823135376,0.9720369577407837
11,0.6132739782333374,0.9315078258514404,0.594005823135376,0.9831938743591309
12,0.621123194694519,0.9151799082756042,0.5938596725463867,0.9939278364181519
13,0.6281177401542664,0.8989327549934387,0.5921052694320679,0.9870551228523254
14,0.6321660876274109,0.8785333037376404,0.594298243522644,0.9831341505050659
15,0.6429390907287598,0.8619041442871094,0.5916666388511658,0.9899209141731262
