epoch,accuracy,loss,val_accuracy,val_loss
0,0.46233946084976196,1.308050513267517,0.5182748436927795,1.1827542781829834
1,0.5176663994789124,1.183772087097168,0.534649133682251,1.1356722116470337
2,0.5307109355926514,1.1463598012924194,0.5431286692619324,1.094807744026184
3,0.5407417416572571,1.1249979734420776,0.5488303899765015,1.0843467712402344
4,0.5460720062255859,1.1060925722122192,0.5536549687385559,1.0843462944030762
5,0.5511099100112915,1.0915509462356567,0.5652046799659729,1.057446837425232
6,0.5545734763145447,1.0837066173553467,0.5649122595787048,1.04819655418396
7,0.5578120946884155,1.0753123760223389,0.5618420839309692,1.050068974494934
8,0.5603535771369934,1.0679242610931396,0.5681286454200745,1.0429277420043945
9,0.5644918084144592,1.0588313341140747,0.5644736886024475,1.0384151935577393
10,0.5680003762245178,1.0520707368850708,0.5729532241821289,1.0424364805221558
11,0.5685626268386841,1.0466543436050415,0.5732455849647522,1.0345031023025513
12,0.5712165236473083,1.0417665243148804,0.5773391723632812,1.0453568696975708
13,0.5725434422492981,1.039470911026001,0.5789473652839661,1.01887845993042
14,0.5749049782752991,1.033650517463684,0.582456111907959,1.0083433389663696
15,0.5760520100593567,1.0295443534851074,0.5681286454200745,1.046406865119934
16,0.5773789286613464,1.0261216163635254,0.5793859362602234,1.0105116367340088
17,0.5781435966491699,1.0217323303222656,0.5849415063858032,1.0031955242156982
18,0.5785709619522095,1.0213011503219604,0.5846491456031799,1.0089542865753174
19,0.5796505212783813,1.018154501914978,0.5828947424888611,1.0188326835632324
20,0.5803027153015137,1.0151926279067993,0.5853801369667053,1.0027923583984375
21,0.5832715034484863,1.01220703125,0.5823099613189697,1.0020825862884521
22,0.5845984220504761,1.0091718435287476,0.5891813039779663,0.9912189245223999
23,0.5828666687011719,1.00801420211792,0.5866959095001221,0.99413001537323
24,0.5852281451225281,1.0058598518371582,0.5849415063858032,1.0006252527236938
25,0.5859928727149963,1.0017530918121338,0.5811403393745422,0.9989124536514282
26,0.5879945158958435,1.001346230506897,0.5866959095001221,1.0061091184616089
27,0.5898612141609192,1.0003210306167603,0.5798245668411255,0.9999487996101379
