epoch,accuracy,loss,val_accuracy,val_loss
0,0.49348896741867065,1.2544101476669312,0.5200292468070984,1.1974397897720337
1,0.5359961986541748,1.1369526386260986,0.5480993986129761,1.1066458225250244
2,0.5603310465812683,1.0772464275360107,0.5432748794555664,1.1150233745574951
3,0.5715988278388977,1.048026204109192,0.5649122595787048,1.041596531867981
4,0.5790432691574097,1.0245187282562256,0.565497100353241,1.0373197793960571
5,0.5849582552909851,1.0083051919937134,0.5726608037948608,1.030893325805664
6,0.589658796787262,0.9958939552307129,0.5755847692489624,1.0278334617614746
7,0.5947867035865784,0.9844661951065063,0.5856724977493286,1.006279468536377
8,0.59719318151474,0.9739311933517456,0.5836257338523865,1.0003173351287842
9,0.6006792187690735,0.966698408126831,0.5733917951583862,1.0274808406829834
10,0.6033106446266174,0.9552550911903381,0.5811403393745422,1.0166088342666626
11,0.606256902217865,0.9496166110038757,0.5858187079429626,0.9951907992362976
12,0.6083710193634033,0.9438489675521851,0.5868421196937561,0.9928392767906189
13,0.6116771101951599,0.934248149394989,0.5780701637268066,0.9904001355171204
14,0.614780843257904,0.9266461730003357,0.5837719440460205,0.9886116981506348
15,0.6191214919090271,0.919067919254303,0.5805555582046509,1.005544900894165
16,0.6220902800559998,0.9124720096588135,0.5771929621696472,1.026475429534912
17,0.6244967579841614,0.9059295058250427,0.5910818576812744,0.9984137415885925
18,0.6274205446243286,0.9014064073562622,0.5909356474876404,0.9850537180900574
19,0.6285451054573059,0.8953826427459717,0.5885964632034302,0.9989753365516663
20,0.6320311427116394,0.8870820999145508,0.586403489112854,1.0040853023529053
21,0.6343026757240295,0.8825356960296631,0.5904970765113831,0.9961916208267212
22,0.6381260752677917,0.8722420930862427,0.590204656124115,1.0006788969039917
23,0.6392731070518494,0.8671726584434509,0.5811403393745422,0.9978502988815308
