epoch,accuracy,loss,val_accuracy,val_loss
0,0.49362391233444214,1.28730309009552,0.5380116701126099,1.1292729377746582
1,0.5595213770866394,1.079219102859497,0.5524854063987732,1.0895129442214966
2,0.5755572319030762,1.0840885639190674,0.5676900744438171,1.0395925045013428
3,0.5878145694732666,1.0033743381500244,0.5711988210678101,1.0235804319381714
4,0.5939770340919495,0.9822338223457336,0.5812865495681763,1.0297513008117676
5,0.6003643274307251,0.9676081538200378,0.5881578922271729,0.9993734359741211
6,0.6071789860725403,0.9518195986747742,0.5887426733970642,0.9889782071113586
7,0.6110698580741882,0.9399214386940002,0.5878654718399048,0.9862414598464966
8,0.6164901256561279,0.9252551198005676,0.594005823135376,0.9955480098724365
9,0.6215955018997192,0.9150876402854919,0.5779239535331726,1.0283966064453125
10,0.6240244507789612,0.9051181077957153,0.5912280678749084,0.9795185923576355
11,0.6259586811065674,0.8944840431213379,0.5912280678749084,0.9858587384223938
12,0.6314913630485535,0.8922227025032043,0.5923976898193359,0.9876009821891785
13,0.6221127510070801,3.9668405055999756,0.5697368383407593,1.0308077335357666
14,0.6254189014434814,0.9072526693344116,0.5885964632034302,0.9972935318946838
15,0.6320760846138,0.8813273310661316,0.5881578922271729,0.9982761740684509
