epoch,accuracy,loss,val_accuracy,val_loss
0,0.41560399532318115,46.480628967285156,0.47134503722190857,1.4249759912490845
1,0.4417380690574646,1.396910548210144,0.49780702590942383,1.2915207147598267
2,0.47839775681495667,1.3085674047470093,0.515643298625946,1.2193710803985596
3,0.4949508607387543,1.2579659223556519,0.5213450193405151,1.1827929019927979
4,0.49159976840019226,1.3309990167617798,0.5200292468070984,1.1812583208084106
5,0.5053190588951111,1.2259551286697388,0.5317251682281494,1.1468864679336548
6,0.5172615647315979,2.833784818649292,0.5377193093299866,1.117786169052124
7,0.5198704600334167,1.2949920892715454,0.5404970645904541,1.118293285369873
8,0.5119312405586243,1.3023890256881714,0.5412280559539795,1.1160252094268799
9,0.5274497866630554,1.1712751388549805,0.5491228103637695,1.081600308418274
10,0.5339270830154419,1.167761206626892,0.5532163977622986,1.068407654762268
11,0.4889683425426483,409.2046813964844,0.5062865614891052,1.2811331748962402
12,0.48568472266197205,3.16786527633667,0.5345029234886169,1.1521881818771362
13,0.5141128301620483,313.4167785644531,0.542543888092041,1.109185814857483
14,0.5237163305282593,1.2783575057983398,0.5517544150352478,1.0932848453521729
15,0.5290241241455078,123.54652404785156,0.5513157844543457,1.0829055309295654
